gene	logFCInfectedvsMock24	logFCInfected12vs4	logFCInfected24vs4	DEInfectedvsMock24	DEInfected12vs4	DEInfected24vs4
DUSP7	0.193240599312229	-1.13168367387756	-1.01533892703294	FALSE	TRUE	TRUE
FZD5	0.845656820203343	1.13047856316437	0.875090750925074	FALSE	TRUE	FALSE
ANKRD16	-0.683226214018082	-1.13027146619803	-1.15302714106115	FALSE	TRUE	TRUE
MTUS1	0.0359666063640469	1.13015876243889	0.612223700072137	FALSE	TRUE	FALSE
ID1	0.356830260851841	1.12943676967869	1.5158088985784	FALSE	TRUE	TRUE
IGFBP5	-0.919576133682506	-1.12676953114246	-2.24175369054788	FALSE	TRUE	TRUE
IGFBP3	0.0278824237747615	-1.12128390723853	-0.877096178910566	FALSE	TRUE	FALSE
AC097625.2	0.697778240457546	1.11911932277476	1.59009063431825	FALSE	TRUE	TRUE
KIFC1	-0.276453459701559	1.11675417488555	1.39308157695284	FALSE	TRUE	TRUE
PRSS22	-0.279295549331091	-1.11655936311069	-1.51978036557693	FALSE	TRUE	TRUE
AMIGO1	0.336109421078157	-1.11545395315108	-0.702758767920033	FALSE	TRUE	FALSE
MAPK8IP1	-0.0757675604004664	-1.1134943796234	-0.577936821712112	FALSE	TRUE	FALSE
TNFAIP8	0.605492766046508	1.10768412482049	1.06515103272579	FALSE	TRUE	TRUE
GCNT2	0.734492906910536	1.10684338132405	1.29846189904403	FALSE	TRUE	TRUE
RARB	-0.121867639496036	1.10662637575528	2.26803055536002	FALSE	TRUE	TRUE
ZFP37	0.840595525735277	1.10337798330099	1.2603834400679	FALSE	TRUE	TRUE
NUDCD1	0.831868413522762	1.1018593194076	0.901561594850087	FALSE	TRUE	FALSE
FRRS1	0.079692029164373	1.09472581447881	0.970763579096005	FALSE	TRUE	FALSE
KNL1	-0.464329767708957	1.09355853641645	1.30428709842639	FALSE	TRUE	TRUE
FOXQ1	-0.240225090693519	-1.08765788955419	-1.12879551073388	FALSE	TRUE	TRUE
CADPS2	0.585553647491731	1.08759449328193	1.21788422535691	FALSE	TRUE	TRUE
ATP13A4	0.26133074201952	1.08519299181997	0.587760573904236	FALSE	TRUE	FALSE
FAM227A	-0.969286245013503	-1.08315575553081	-1.67532070196905	FALSE	TRUE	TRUE
ZMAT3	-0.370322937931689	-1.08276306527192	-1.02525117367902	FALSE	TRUE	TRUE
FAM102A	-0.272034790106794	-1.0815297323534	-1.21489553275664	FALSE	TRUE	TRUE
SH2D5	0.789695023514394	-1.08068659725195	-1.69045699898389	FALSE	TRUE	TRUE
PPP1R3C	-0.536634691083271	-1.07681892505207	-0.289647560089785	FALSE	TRUE	FALSE
MAP3K1	0.491233670506327	1.07572111529818	0.966593858715276	FALSE	TRUE	FALSE
ZNF823	0.606911692844734	1.07444891600535	0.885657050843707	FALSE	TRUE	FALSE
PADI1	-0.381476643219188	-1.06729813365166	-1.70331263519786	FALSE	TRUE	TRUE
ZKSCAN2-DT	0.880538695882733	1.06541421082832	0.802185927395696	FALSE	TRUE	FALSE
ANKFY1	0.725134353418697	1.06499878218351	0.817124934997345	FALSE	TRUE	FALSE
CEP57L1	-0.138207242196469	1.06466327989976	0.896483321629903	FALSE	TRUE	FALSE
LCA5	0.462319893057949	1.06376075326352	0.629927960379074	FALSE	TRUE	FALSE
FAM83B	0.709161565328634	1.06200092155664	0.801983743781517	FALSE	TRUE	FALSE
PHACTR3	-0.0666316782522238	-1.06147429611539	-0.79802033114539	FALSE	TRUE	FALSE
GALNT5	0.623397821612725	-1.06004994823148	-1.64033240643691	FALSE	TRUE	TRUE
PIK3C2B	-0.908114484293802	-1.05951431450029	-0.983645667465619	FALSE	TRUE	FALSE
GRB7	-0.191081560781604	1.05432335313037	1.1055032487563	FALSE	TRUE	TRUE
GRAMD1B	0.850155145217245	-1.05059784914761	0.962382994436925	FALSE	TRUE	FALSE
INTU	0.333397796616796	1.04827829474206	1.12722332073398	FALSE	TRUE	TRUE
RAP1GAP	-0.102707889424766	-1.04814986076588	-0.525346569436802	FALSE	TRUE	FALSE
MKI67	-0.644347283405829	1.04572086865256	1.35689289065496	FALSE	TRUE	TRUE
CCND3	0.830750806735113	1.04541960290462	0.783236644229074	FALSE	TRUE	FALSE
LPAR6	-0.0851110595261532	1.04490930449973	1.4812846958953	FALSE	TRUE	TRUE
YPEL5	-0.286022733878806	-1.04339637162214	-0.30858858304504	FALSE	TRUE	FALSE
CTDSPL2	0.307397200672569	1.04304534773037	1.08282948329816	FALSE	TRUE	TRUE
CABP4	-0.236480331411033	-1.03841630681514	-0.693662891790864	FALSE	TRUE	FALSE
MAP3K13	0.635175138829524	1.03795162162196	0.883942720640824	FALSE	TRUE	FALSE
APH1B	-0.56526704846552	-1.0372905427378	-0.808594072130815	FALSE	TRUE	FALSE
LINC01232	0.610453031689478	1.03586634395712	1.08130416487533	FALSE	TRUE	TRUE
GATA2	0.630387604253163	-1.03528741244092	0.395270577639414	FALSE	TRUE	FALSE
CDK18	0.880955004575301	1.03301054802949	1.38360868800809	FALSE	TRUE	TRUE
IHH	-0.13416527098681	-1.03119129622805	0.380893038219161	FALSE	TRUE	FALSE
FZD8	-0.286252694717084	-1.03059574446357	-0.717022727640057	FALSE	TRUE	FALSE
PDLIM2	-0.140145485139873	-1.02972103430437	-1.1891150302027	FALSE	TRUE	TRUE
SGO1	-0.150036514333156	1.02956593569032	1.23640425835735	FALSE	TRUE	TRUE
CCN3	0.0939836278891888	-1.02906540773361	-1.86395435681276	FALSE	TRUE	TRUE
BHLHE40	0.308554003917817	1.02491757677176	0.336694575718044	FALSE	TRUE	FALSE
RILPL1	0.0254454387245329	-1.02303915966025	-1.20127068482361	FALSE	TRUE	TRUE
VIPR1	-0.221853109124269	-1.02287642034325	-1.8731285712652	FALSE	TRUE	TRUE
SNRK	0.889341625527256	1.02192011755114	0.875164661312844	FALSE	TRUE	FALSE
HMGB2	-0.339350854048305	1.02130374112743	1.48084241312886	FALSE	TRUE	TRUE
TCF7L2	0.560960511023092	1.02101104925504	0.760464712482425	FALSE	TRUE	FALSE
AURKB	0.0437682391788811	1.02050265119426	1.53912290755232	FALSE	TRUE	TRUE
USP9X	0.600282159832773	1.01785037445491	0.927797690960336	FALSE	TRUE	FALSE
TMEM158	-0.305092817777136	-1.01696291660642	-1.69640861217385	FALSE	TRUE	TRUE
GSDMD	0.723436716132108	1.01259609762713	1.07211881643612	FALSE	TRUE	TRUE
SIPA1L1	0.626970544578515	1.01106065960889	0.808389766741097	FALSE	TRUE	FALSE
CHAF1B	0.169540047447845	1.00731764986007	0.497708323196805	FALSE	TRUE	FALSE
PRAG1	0.412141376473571	-1.00553021545842	-0.896753936780505	FALSE	TRUE	FALSE
TMC7	0.973517699005491	-1.00530292593091	-0.0892340989823048	FALSE	TRUE	FALSE
SMARCA5	0.640639177236083	1.00202001162722	0.973312771811452	FALSE	TRUE	FALSE
BHLHE41	-0.374032586429037	1.00144863061993	0.614260027276122	FALSE	TRUE	FALSE
TMEM255A	NA	-1.44588490084034	-6.08102050840179	FALSE	FALSE	TRUE
AC011369.2	NA	2.83908845987608	5.83035499904405	FALSE	FALSE	TRUE
ICAM4	2.78325883998133	3.87003782597091	5.76473355168148	FALSE	FALSE	TRUE
LINC00158	NA	5.17086734483686	5.76253030884606	FALSE	FALSE	TRUE
MBOAT4	2.49732386236322	3.7649883679238	5.72025038134078	FALSE	FALSE	TRUE
AC012435.1	NA	4.32851637887276	5.59717101837898	FALSE	FALSE	TRUE
SCNN1G	NA	4.49929341669218	5.59485493890521	FALSE	FALSE	TRUE
AC105749.1	3.00862040072972	5.95695090431487	5.58911775748574	FALSE	FALSE	TRUE
CCL4	NA	4.41799537474343	5.54697342752037	FALSE	FALSE	TRUE
AL078604.2	NA	5.62049066581093	5.54665020348834	FALSE	FALSE	TRUE
RORB	NA	4.87636206040506	5.34717056390053	FALSE	FALSE	TRUE
TFEC	NA	5.46330744730892	5.34551988304955	FALSE	FALSE	TRUE
NAT8	NA	4.71984677643794	5.23015704388234	FALSE	FALSE	TRUE
SLC5A5	NA	6.13497615165378	4.75579773805624	FALSE	FALSE	TRUE
AC124016.2	-3.85238817374057	-0.672716243574916	-4.58336022351965	FALSE	FALSE	TRUE
ANOS1	-4.10044235550223	-1.37857673354441	-4.56192047647687	FALSE	FALSE	TRUE
RN7SL689P	-3.87383872903832	-0.989630021266593	-4.55120149713673	FALSE	FALSE	TRUE
DDX4	2.97876116517143	2.440757864428	4.55002673487058	FALSE	FALSE	TRUE
SLC25A2	NA	2.44001363572877	4.48663041403485	FALSE	FALSE	TRUE
PDZK1	-2.351368500446	-0.0929509682100326	-4.13025185165923	FALSE	FALSE	TRUE
RAB6B	-3.78930662263149	-1.35470946087298	-4.00079958481621	FALSE	FALSE	TRUE
BMX	1.67998743253432	2.98405527361075	3.89607833944623	FALSE	FALSE	TRUE
ACTA2	1.12740520341353	3.32860591667376	3.63901148465352	FALSE	FALSE	TRUE
SPRR3	-1.6578167061558	-0.964108002909111	-3.60584938560647	FALSE	FALSE	TRUE
ADGRG7	-0.180911897776895	3.18416091925795	3.47369770479688	FALSE	FALSE	TRUE
AC002401.4	-1.64114781230914	-1.50061731165587	-3.42798357072147	FALSE	FALSE	TRUE
HMGB2P1	1.39539389988324	0.410595419270098	3.33576715031344	FALSE	FALSE	TRUE
HTR1D	-1.1107231201964	-1.29356202483693	-3.31849135707526	FALSE	FALSE	TRUE
AC104035.1	1.69179357206739	2.17318541863021	3.29576927392931	FALSE	FALSE	TRUE
HIST1H3G	0.211803814545061	1.80228583853351	3.25178733290909	FALSE	FALSE	TRUE
FSCN2	-2.58464274354363	-1.53941631214379	-3.16260883045694	FALSE	FALSE	TRUE
AL122018.1	1.78077039714209	1.0706907018397	3.14843332443437	FALSE	FALSE	TRUE
HIST1H3J	1.05054013054701	2.07895354690452	3.05047255112512	FALSE	FALSE	TRUE
NOG	0.637881505395601	-2.15451942757398	-3.01061534846987	FALSE	FALSE	TRUE
BATF3	1.90394014730421	2.38344694764246	3.00786271766747	FALSE	FALSE	TRUE
PGAM1P8	-1.96109617003515	-0.88628723367935	-2.97259815648675	FALSE	FALSE	TRUE
NXN	-2.40296737043061	-1.47533888097333	-2.94444631654182	FALSE	FALSE	TRUE
AC011294.1	0.412793790787085	1.58994549315322	2.80994216234368	FALSE	FALSE	TRUE
HABP2	-2.07448368176264	-1.06155955242624	-2.76955264772842	FALSE	FALSE	TRUE
MYL9	-0.575245269536702	-0.796136958453903	-2.69646527106671	FALSE	FALSE	TRUE
PAIP1P1	1.38303711552057	2.14449774271691	2.66046868397169	FALSE	FALSE	TRUE
PHF7	-2.52174144207598	-0.509883173239557	-2.57775196900778	FALSE	FALSE	TRUE
LEKR1	1.23109239029729	1.25174496607446	2.51401903211441	FALSE	FALSE	TRUE
SUGCT	-1.76201659478134	-0.713838118191202	-2.49257702482118	FALSE	FALSE	TRUE
RAET1K	1.49807944021178	1.3358998785653	2.48824353223731	FALSE	FALSE	TRUE
ULBP1	1.1100278330592	0.795240033485837	2.48398158893483	FALSE	FALSE	TRUE
LINC01504	0.512357392894376	1.24500580247911	2.38800192692534	FALSE	FALSE	TRUE
RAB7B	-0.601686943680825	-1.98425647440525	-2.38371595915543	FALSE	FALSE	TRUE
ESR1	1.76025897719524	-0.208693753910313	2.36691675983613	FALSE	FALSE	TRUE
CHST4	0.657664834933797	0.533464777675688	2.36311063823187	FALSE	FALSE	TRUE
ATRNL1	-1.68630897125127	-0.999297006993434	-2.36277827668992	FALSE	FALSE	TRUE
ABI3BP	-1.27427531353039	-1.18336359235356	-2.35357784296658	FALSE	FALSE	TRUE
AL031985.3	-2.20345429006548	-0.768140415048086	-2.33248516737037	FALSE	FALSE	TRUE
DNAH11	1.59003436556299	0.474781168713083	2.33005263169787	FALSE	FALSE	TRUE
PNMT	-1.68723152080374	-1.44131646902996	-2.32984619865702	FALSE	FALSE	TRUE
BDNF-AS	1.29343744298238	0.26933444388868	2.31867050055844	FALSE	FALSE	TRUE
LINC00494	-1.26227309223895	-1.27534380807767	-2.31632891193964	FALSE	FALSE	TRUE
KCP	-0.73607418730013	-1.42994480553066	-2.28781208842768	FALSE	FALSE	TRUE
SYT14	0.536735321106804	-1.68406637919063	-2.28040600969319	FALSE	FALSE	TRUE
SLC26A9	0.573697340426214	1.02828079877825	2.27323984859554	FALSE	FALSE	TRUE
ERVK9-11	-0.927610460417798	-0.924447219249987	-2.27219747323266	FALSE	FALSE	TRUE
PRRT3-AS1	-1.25950705730188	-1.24277681469334	-2.26126792357665	FALSE	FALSE	TRUE
TRIM6	1.1033325297822	1.69933838538367	2.22719130967872	FALSE	FALSE	TRUE
HSD11B1L	-1.8960469711073	-0.268133402653621	-2.2138668366318	FALSE	FALSE	TRUE
CCBE1	0.683831295371946	-1.0435147463454	-2.21174771691263	FALSE	FALSE	TRUE
NALCN	-0.933658709553339	-0.297366933798693	-2.20028340671654	FALSE	FALSE	TRUE
COL5A2	1.76970014553047	1.27486259848289	2.19935979314748	FALSE	FALSE	TRUE
DYSF	0.429315287983102	-1.01425974289885	-2.19301389389748	FALSE	FALSE	TRUE
FAM86B1	-1.15988761947673	-0.580637460965933	-2.1842736748816	FALSE	FALSE	TRUE
FOXD4	-1.13597046610348	-1.46463742746313	-2.16730035314398	FALSE	FALSE	TRUE
GRIK2	-0.261638997470106	-0.674746338448723	-2.15771159485767	FALSE	FALSE	TRUE
FIBCD1	-1.12693728984213	-0.916952436450212	-2.14590605156797	FALSE	FALSE	TRUE
CAMKK1	-1.30040247769927	-1.13317108399107	-2.12851197674028	FALSE	FALSE	TRUE
KCNQ1	-1.78861465583417	-1.44531874154817	-2.11517853374643	FALSE	FALSE	TRUE
NDRG4	-1.28570968143904	-1.43841114343926	-2.06818122679369	FALSE	FALSE	TRUE
CAVIN1	-0.661053176184822	-0.704388110698687	-2.05868904752629	FALSE	FALSE	TRUE
FAM72B	0.0141179711863581	0.968217772436865	2.04766854735629	FALSE	FALSE	TRUE
HIST1H2BJ	0.940153236808633	1.24534201140547	2.04219895769245	FALSE	FALSE	TRUE
KHK	-1.0767937738301	-0.798169230571109	-2.02934305080933	FALSE	FALSE	TRUE
VNN2	0.919653959269557	1.25684436672096	2.01549198067111	FALSE	FALSE	TRUE
HIST1H2AG	0.175880753313446	0.975733024312481	1.97633083456791	FALSE	FALSE	TRUE
MIR600HG	-1.30834577234996	-0.93449224026411	-1.97528056468432	FALSE	FALSE	TRUE
KCNK15	-0.462364453253358	-1.40303516957204	-1.97339064667772	FALSE	FALSE	TRUE
KLHL35	-0.75235867353615	-0.739969384493643	-1.96715825499689	FALSE	FALSE	TRUE
MPV17L	-0.932424210790327	-0.807018132505645	-1.95805916552323	FALSE	FALSE	TRUE
FCGBP	-0.137959748372134	0.325432210408545	1.95576470369051	FALSE	FALSE	TRUE
SLC35F3	-0.799049711942011	-0.945111787982074	-1.95201408328867	FALSE	FALSE	TRUE
AC087477.2	-1.35735417484543	-0.905527386192488	-1.93354897787125	FALSE	FALSE	TRUE
AC068305.2	0.74175206403326	0.985011295179634	1.93191736695923	FALSE	FALSE	TRUE
MILR1	1.17611971722622	-0.451069730274123	1.92931219516691	FALSE	FALSE	TRUE
SORBS1	0.626100398796058	1.03861947104879	1.91737162490579	FALSE	FALSE	TRUE
RDM1	0.293854495488154	1.27909129140176	1.90490094754353	FALSE	FALSE	TRUE
MMP16	-0.488663730747435	-0.736704853410032	-1.90100307568694	FALSE	FALSE	TRUE
TMEM163	-1.17716359963289	-0.839097989376829	-1.88164569574726	FALSE	FALSE	TRUE
AC021016.2	-1.10524726905143	-0.801551098389119	-1.86259992423929	FALSE	FALSE	TRUE
BST1	-1.04425549737889	-0.870650555506737	-1.85193085053635	FALSE	FALSE	TRUE
LINC00707	-0.390530389234423	-1.12050269942947	-1.84313704877001	FALSE	FALSE	TRUE
TGFB3	1.53356436650692	0.901018742873657	1.84117218297106	FALSE	FALSE	TRUE
PLXNC1	1.49720617475802	1.06099255931787	1.8275228872459	FALSE	FALSE	TRUE
BTNL9	-0.983624868399136	-0.369005913836567	-1.82321630976865	FALSE	FALSE	TRUE
AC080080.1	1.43640201706403	1.25354550863081	1.82251690265095	FALSE	FALSE	TRUE
PTHLH	1.45889979515157	-1.3959502507888	-1.82100407820118	FALSE	FALSE	TRUE
CDKN2C	0.373285927483977	0.920145665076469	1.7962456197229	FALSE	FALSE	TRUE
AC004947.1	0.790349711322156	1.20469795111394	1.79138471914371	FALSE	FALSE	TRUE
HIST4H4	1.60089293024098	1.74155420405302	1.79086335462731	FALSE	FALSE	TRUE
L1CAM	0.0117178852274126	-0.912396576955447	-1.78223561083974	FALSE	FALSE	TRUE
QRFPR	-1.21071857805764	-0.525872800815208	-1.77579258572678	FALSE	FALSE	TRUE
PORCN	-0.695667369477404	-0.598741101602008	-1.76181621595713	FALSE	FALSE	TRUE
GPNMB	-0.945348264202455	-0.794858507213932	-1.75497524468927	FALSE	FALSE	TRUE
AC005674.2	-1.25977151995421	-0.565062238477549	-1.75239681377002	FALSE	FALSE	TRUE
LINC01910	-0.974633109075382	-0.8527102328566	-1.75102990505279	FALSE	FALSE	TRUE
AC244197.3	-0.57736412020653	-0.760063612141018	-1.74901205479361	FALSE	FALSE	TRUE
S100A4	-0.780558097393749	-0.811980370708384	-1.74807017843573	FALSE	FALSE	TRUE
IDS	-0.60134466922866	-0.758467131162061	-1.74130869437386	FALSE	FALSE	TRUE
GASK1B	-0.622767710484173	-0.903322896947295	-1.73898280987298	FALSE	FALSE	TRUE
RHOD	-0.619898471523178	-0.560167958022255	-1.73770854538649	FALSE	FALSE	TRUE
NEBL	-0.531657639951501	-1.05488228156555	-1.73750217091019	FALSE	FALSE	TRUE
DNER	0.188284792066467	-0.781927674254956	-1.72700745694025	FALSE	FALSE	TRUE
ASIC1	-0.880060854857724	-0.320302094218698	-1.72551065722565	FALSE	FALSE	TRUE
PRDM13	-0.83815934725113	-1.48090117159555	-1.71083309870942	FALSE	FALSE	TRUE
PAQR6	-0.62077865336822	-1.47848684212031	-1.69793118048682	FALSE	FALSE	TRUE
CLDN9	-0.595334275635038	-0.832898478678393	-1.68816788608248	FALSE	FALSE	TRUE
HAGHL	-1.03888971965114	-0.509440864649091	-1.68610927085235	FALSE	FALSE	TRUE
AL365203.2	-0.782147837387308	-0.686338774580907	-1.6829848138103	FALSE	FALSE	TRUE
AZGP1	-0.940367390512231	-1.41195293675515	-1.68188085470534	FALSE	FALSE	TRUE
SLC37A2	0.154227819392217	-1.17495271313758	-1.67268868427543	FALSE	FALSE	TRUE
FGFR1	-0.0384471976393225	-0.768778213272256	-1.67084909152754	FALSE	FALSE	TRUE
CAPN2	-0.621232541975772	-0.632658000073036	-1.66850535427311	FALSE	FALSE	TRUE
PRSS3	-0.801756862840382	-0.748221422842388	-1.66347196021705	FALSE	FALSE	TRUE
AC005332.5	-0.910854178323685	-0.499174554706266	-1.64798811419945	FALSE	FALSE	TRUE
FAM86HP	-0.503619260831595	-0.877812038055571	-1.64616962340591	FALSE	FALSE	TRUE
SGMS1-AS1	-1.01317448934581	-0.938309068328403	-1.63584458468897	FALSE	FALSE	TRUE
USP46-AS1	-0.226845125586798	-0.90708729460778	-1.61311930658267	FALSE	FALSE	TRUE
AC006111.2	0.352452712672561	-0.801061071973728	-1.60092816774774	FALSE	FALSE	TRUE
ELF3-AS1	0.324462784498708	0.77347101446406	1.59267475127961	FALSE	FALSE	TRUE
STMN3	-0.211186067386786	-0.353679078599158	-1.58138698018786	FALSE	FALSE	TRUE
PRSS33	-0.951862899203467	-0.909277689977784	-1.57954502181529	FALSE	FALSE	TRUE
LINC00342	-0.980065317536934	-0.941065975542691	-1.57909775715798	FALSE	FALSE	TRUE
PIGR	0.430359487353564	-0.321678804550691	1.57059275936424	FALSE	FALSE	TRUE
ANO1	0.385001472624344	-0.298475405061214	-1.55746433961973	FALSE	FALSE	TRUE
H1FX	0.748777834831612	0.523008277369915	1.55151897826753	FALSE	FALSE	TRUE
BAIAP3	-1.27727730494016	-0.7381699137466	-1.54692541575808	FALSE	FALSE	TRUE
EHD2	-0.458707762265501	-0.715985253404088	-1.54507625618753	FALSE	FALSE	TRUE
IDUA	-0.735924418252153	-0.799197470357168	-1.54309997446716	FALSE	FALSE	TRUE
LIN7A	0.650022654911193	0.542875177149323	1.54291498244638	FALSE	FALSE	TRUE
SLC39A8	-0.966874800582327	-0.174320847470906	-1.52894153782939	FALSE	FALSE	TRUE
THBS1	0.443338273781538	-0.186510814290279	-1.52385457284037	FALSE	FALSE	TRUE
GSN	-0.836895415422424	-0.652279666369301	-1.52280859098669	FALSE	FALSE	TRUE
SLC9A2	-0.887400866793182	-0.720441994143033	-1.52040595989202	FALSE	FALSE	TRUE
MYH16	0.00638337680354319	-1.03514168473467	-1.51412866505235	FALSE	FALSE	TRUE
DLGAP5	-0.893004189042233	0.736362999095256	1.51282695099499	FALSE	FALSE	TRUE
RBP1	-0.6976546758189	-1.03175523589545	-1.49129172719445	FALSE	FALSE	TRUE
MPP3	-0.47268115423543	-0.481088765295219	-1.4819132922887	FALSE	FALSE	TRUE
SLC4A3	-0.927200517951449	-0.534901133452419	-1.48187462392677	FALSE	FALSE	TRUE
AC078820.1	1.04184877405985	0.544262688062059	1.47984836367277	FALSE	FALSE	TRUE
AC244033.2	0.526949373206892	0.902377840641525	1.47128179989719	FALSE	FALSE	TRUE
GDF1	-0.649969460670135	-0.41884647576005	-1.47114669423362	FALSE	FALSE	TRUE
TAGLN	0.103174753421731	-0.520722786606536	-1.46917678278441	FALSE	FALSE	TRUE
ZNF185	-0.755441667987026	-0.490552022151563	-1.46736612688276	FALSE	FALSE	TRUE
AGMO	0.0440346653189479	0.911781801121773	1.46371962005799	FALSE	FALSE	TRUE
PTP4A3	-0.662251457138854	-1.03995745487527	-1.46037873440472	FALSE	FALSE	TRUE
PCOLCE2	-0.771666203219785	-0.220261817184763	-1.45447029897746	FALSE	FALSE	TRUE
HLA-DMA	0.882536875982259	0.322158264020478	1.4519744682553	FALSE	FALSE	TRUE
KIF11	-0.208951826475411	0.913705172894529	1.45009335323109	FALSE	FALSE	TRUE
AP001453.2	-1.20887530411736	-0.552922330342506	-1.44815500774501	FALSE	FALSE	TRUE
MZF1-AS1	0.935449094982686	0.82605068621278	1.43835870425034	FALSE	FALSE	TRUE
SYTL3	0.51631651489106	0.771986009604209	1.43834684304348	FALSE	FALSE	TRUE
MIR4697HG	-0.938675733977707	-0.905388899083229	-1.43416136882532	FALSE	FALSE	TRUE
AC118754.1	-0.893552630176808	-0.904526643765686	-1.43302288492255	FALSE	FALSE	TRUE
GPRC5B	-0.15543050095352	0.363941680444909	1.43121624943492	FALSE	FALSE	TRUE
ACYP2	-0.876761265255085	-0.790277179829224	-1.42583916015964	FALSE	FALSE	TRUE
ZNF20	0.784257832324473	0.861499622240853	1.41977024992187	FALSE	FALSE	TRUE
MELTF	-0.392217780128936	-0.760430458390531	-1.40835640192169	FALSE	FALSE	TRUE
HBP1	0.453884501214152	0.736445059762383	1.40520218127622	FALSE	FALSE	TRUE
ZFP69B	-0.856394108373188	-0.904026815268971	-1.4018588517737	FALSE	FALSE	TRUE
CENPA	-0.767367415929382	0.825851231944487	1.40140187019145	FALSE	FALSE	TRUE
ZNF678	0.882043466653027	0.767340747868679	1.40127288865038	FALSE	FALSE	TRUE
NECTIN2	0.927078431450217	0.655093864036862	1.39212339771758	FALSE	FALSE	TRUE
CKAP2L	-0.070552873256263	0.978060463842506	1.38624985109876	FALSE	FALSE	TRUE
TNXB	-0.795418954528335	-0.590507993962909	-1.38134031583913	FALSE	FALSE	TRUE
CAV2	-0.654682851454011	-0.550540329778846	-1.37735694683167	FALSE	FALSE	TRUE
CAMK2N1	-0.665784153819187	-0.74229741420609	-1.37729233469234	FALSE	FALSE	TRUE
ZNF625-ZNF20	0.797487914250798	0.864928300157619	1.37109212516855	FALSE	FALSE	TRUE
CDKN2D	0.38993919792204	0.903137451678768	1.37081516023429	FALSE	FALSE	TRUE
AC104083.1	-0.89622726483224	-0.680173622340135	-1.37050554576878	FALSE	FALSE	TRUE
BEND6	-1.05801217413526	-0.284815225807164	-1.36826699471349	FALSE	FALSE	TRUE
TTK	-0.329195168746205	0.931685305404081	1.36593604052434	FALSE	FALSE	TRUE
TTC6	0.172951801393521	0.494168554715312	1.36142149590738	FALSE	FALSE	TRUE
NICN1	-0.943177111818401	-0.651653467101917	-1.36092943519727	FALSE	FALSE	TRUE
PRKAR2A	-0.923391479927084	-0.329557130390324	-1.35754726798825	FALSE	FALSE	TRUE
C11orf91	-0.196247676469298	-0.534470592047119	-1.35550121147578	FALSE	FALSE	TRUE
SFXN3	-0.90920780509802	-0.915849475237785	-1.35523512395821	FALSE	FALSE	TRUE
AC104452.1	-0.829513719763033	-0.753000279195814	-1.35077859729984	FALSE	FALSE	TRUE
KIF20B	0.0392883855632199	0.702879928935139	1.35004398631257	FALSE	FALSE	TRUE
PELI2	0.48849693455326	0.986576110535674	1.34856066610264	FALSE	FALSE	TRUE
PRAF2	-0.846318349983558	-0.525795035263265	-1.34576786139986	FALSE	FALSE	TRUE
GAS2L3	0.0558590672309436	0.451889983193218	1.34255356218412	FALSE	FALSE	TRUE
LGALS3	-0.463486442989462	-0.593654058622214	-1.34253808276916	FALSE	FALSE	TRUE
MORN4	-0.769392539860866	-0.875815496759965	-1.3418172685632	FALSE	FALSE	TRUE
RNF182	-0.687667397195098	-0.543093996363144	-1.3411706659348	FALSE	FALSE	TRUE
AC102953.2	-0.645324661993198	-0.985258125894431	-1.33662324936099	FALSE	FALSE	TRUE
CA5B	-0.798489014467493	-0.268721499465366	-1.33503181832851	FALSE	FALSE	TRUE
IL6R	-0.398008465424763	-0.669587261375697	-1.334201163878	FALSE	FALSE	TRUE
BIK	0.90540264021719	-0.26484992287856	1.33370585189595	FALSE	FALSE	TRUE
ASPM	-0.838466808170864	0.783101155012911	1.33220317265136	FALSE	FALSE	TRUE
AL161421.1	0.667543002467118	0.91482206312238	1.32666340641333	FALSE	FALSE	TRUE
SULT1A1	-0.597948739725897	-0.997682251584567	-1.32493050323161	FALSE	FALSE	TRUE
CUTC	-0.947618396760848	-0.688394592275116	-1.3243345808765	FALSE	FALSE	TRUE
FADS3	-0.999549866875169	-0.737892474022044	-1.32433233503288	FALSE	FALSE	TRUE
COL1A1	0.838141037182081	0.0606342558724231	1.32384685900453	FALSE	FALSE	TRUE
DIO3OS	0.480691623323329	-0.430402085986476	-1.31923604522567	FALSE	FALSE	TRUE
CKAP2	0.0611946277005287	0.616335456885403	1.31520093845425	FALSE	FALSE	TRUE
SYBU	-1.03045478860256	-0.661214391496827	-1.31510997099873	FALSE	FALSE	TRUE
ZNF670-ZNF695	0.0159455579093657	0.605924564098255	1.31304211438987	FALSE	FALSE	TRUE
NUSAP1	-0.739199561918158	0.778319481758768	1.3108958797041	FALSE	FALSE	TRUE
ALS2CL	-0.199697201951351	-0.890552126133657	-1.31063300962202	FALSE	FALSE	TRUE
HPSE	0.914809196649426	0.752337875331499	1.30878275035391	FALSE	FALSE	TRUE
CERS1	-0.53243444192192	-0.516538801279781	-1.30647642507898	FALSE	FALSE	TRUE
POPDC3	-0.535477604175594	-0.721047291029915	-1.30535688011892	FALSE	FALSE	TRUE
AL161772.1	-0.462276923082774	-0.287290947614979	-1.30515013004503	FALSE	FALSE	TRUE
PLK4	0.100587604078603	0.853111403164438	1.30346517182504	FALSE	FALSE	TRUE
AC009120.2	-0.476391900680017	-0.776867911363035	-1.30339692726154	FALSE	FALSE	TRUE
IQCG	-1.21906510083342	-0.254937246156635	-1.30320824169726	FALSE	FALSE	TRUE
